timestamp,speed_kmh
2025-11-09T20:15:25.099193,2.1298
2025-11-09T20:15:27.744438,2.1298
2025-11-09T20:15:30.758940,2.0927599999999997
2025-11-09T20:15:33.783758,1.9631200000000002
2025-11-09T20:15:36.805758,1.79644
